,link,Адрес,Застройщик,Агентство,Частное лицо,Цена,Цена за квадрат,Общая площадь,Жилая площадь,Площадь кухни,Балкон или лоджия,Санузел,Высота потолков,Количество комнат,Этаж,Этажей в доме,Отделка,Пассажирский лифт,Грузовой лифт,Двор,Парковка,Окна,Название новостройки,Официальный застройщик,Тип участия,Срок сдачи,Тип дома,"Корпус, строение",Способ продажи,Вид сделки,Тип комнат
1559,https://www.avito.ru/voronezh/kvartiry/2-k._kvartira_586m_712et._2836821866,"б-р Содружества, д. 1",СЗ КомфортСтрой,,,5889300,100500,58.6,,,,,,2,7,12,предчистовая,,,,,,ЖК «Джаз»,ООО СЗ «КомфортСтрой»,ДДУ по ФЗ 214,1 кв. 2025 года,монолитный,,,,
1560,https://www.avito.ru/voronezh/kvartiry/2-k._kvartira_583m_212et._2837478401,"б-р Содружества, д. 1",СЗ КомфортСтрой,,,5800850,99500,58.3,,,,,,2,2,12,предчистовая,,,,,,ЖК «Джаз»,ООО СЗ «КомфортСтрой»,ДДУ по ФЗ 214,1 кв. 2025 года,монолитный,,,,
1561,https://www.avito.ru/voronezh/kvartiry/2-k._kvartira_587m_212et._2837058939,"б-р Содружества, д. 1",СЗ КомфортСтрой,,,5865000,99915,58.7,,,,,,2,2,12,предчистовая,,,,,,ЖК «Джаз»,ООО СЗ «КомфортСтрой»,ДДУ по ФЗ 214,1 кв. 2025 года,монолитный,,,,
1562,https://www.avito.ru/voronezh/kvartiry/2-k._kvartira_583m_1112et._2837188225,"б-р Содружества, д. 1",СЗ КомфортСтрой,,,5859150,100500,58.3,,,,,,2,11,12,предчистовая,,,,,,ЖК «Джаз»,ООО СЗ «КомфортСтрой»,ДДУ по ФЗ 214,1 кв. 2025 года,монолитный,,,,
1563,https://www.avito.ru/voronezh/kvartiry/2-k._kvartira_586m_812et._2837376678,"б-р Содружества, д. 1",СЗ КомфортСтрой,,,5889300,100500,58.6,,,,,,2,8,12,предчистовая,,,,,,ЖК «Джаз»,ООО СЗ «КомфортСтрой»,ДДУ по ФЗ 214,1 кв. 2025 года,монолитный,,,,
1564,https://www.avito.ru/voronezh/kvartiry/2-k._kvartira_583m_512et._2837008694,"б-р Содружества, д. 1",СЗ КомфортСтрой,,,5800850,99500,58.3,,,,,,2,5,12,предчистовая,,,,,,ЖК «Джаз»,ООО СЗ «КомфортСтрой»,ДДУ по ФЗ 214,1 кв. 2025 года,монолитный,,,,
1565,https://www.avito.ru/voronezh/kvartiry/2-k._kvartira_583m_412et._2837064160,"б-р Содружества, д. 1",СЗ КомфортСтрой,,,5800850,99500,58.3,,,,,,2,4,12,предчистовая,,,,,,ЖК «Джаз»,ООО СЗ «КомфортСтрой»,ДДУ по ФЗ 214,1 кв. 2025 года,монолитный,,,,
1566,https://www.avito.ru/voronezh/kvartiry/2-k._kvartira_586m_912et._2837165730,"б-р Содружества, д. 1",СЗ КомфортСтрой,,,5889300,100500,58.6,,,,,,2,9,12,предчистовая,,,,,,ЖК «Джаз»,ООО СЗ «КомфортСтрой»,ДДУ по ФЗ 214,1 кв. 2025 года,монолитный,,,,
1567,https://www.avito.ru/voronezh/kvartiry/2-k._kvartira_583m_612et._2837131192,"б-р Содружества, д. 1",СЗ КомфортСтрой,,,5830000,100000,58.3,,,,,,2,6,12,предчистовая,,,,,,ЖК «Джаз»,ООО СЗ «КомфортСтрой»,ДДУ по ФЗ 214,1 кв. 2025 года,монолитный,,,,
1568,https://www.avito.ru/voronezh/kvartiry/3-k._kvartira_829m_916et._2830916609,"ул. Шишкова/Загоровского, уч. 18, стр. 140Б",,Группа Строительных Компаний,,8124000,97998,82.9,50.7,12.7,лоджия,раздельный,,3,9,16,предчистовая,1,1,"закрытая территория, детская площадка, спортивная площадка",,,ЖК «‎Яблоневые Сады»,ООО «СЗ «Монтажник»,ДДУ по ФЗ 214,4 кв. 2023 года,монолитный,Позиция 12.2,,,"изолированные, смежные"
1569,https://www.avito.ru/voronezh/kvartiry/3-k._kvartira_829m_516et._2799333321,"ул. Шишкова/Загоровского, уч. 18, стр. 140Б",,Группа Строительных Компаний,,8204000,98963,82.9,50.7,12.7,лоджия,раздельный,,3,5,16,предчистовая,1,1,"закрытая территория, детская площадка, спортивная площадка",,,ЖК «‎Яблоневые Сады»,ООО «СЗ «Монтажник»,ДДУ по ФЗ 214,4 кв. 2023 года,монолитный,Позиция 12.2,,,"изолированные, смежные"
1570,https://www.avito.ru/voronezh/kvartiry/3-k._kvartira_829m_616et._2766898553,"ул. Шишкова/Загоровского, уч. 18, стр. 140Б",,Группа Строительных Компаний,,8204376,98967,82.9,50.7,12.7,лоджия,,2.7,3,6,16,предчистовая,1,1,"детская площадка, спортивная площадка",,,ЖК «‎Яблоневые Сады»,ООО «СЗ «Монтажник»,ДДУ по ФЗ 214,4 кв. 2023 года,панельный,Позиция 12.2,,,"изолированные, смежные"
1571,https://www.avito.ru/voronezh/kvartiry/2-k._kvartira_598m_410et._2836821993,"б-р Содружества, д. 1",СЗ КомфортСтрой,,,6094500,101915,59.8,,,,,,2,4,10,предчистовая,,,,,,ЖК «Джаз»,ООО СЗ «КомфортСтрой»,ДДУ по ФЗ 214,1 кв. 2025 года,монолитный,,,,
1572,https://www.avito.ru/voronezh/kvartiry/2-k._kvartira_598m_210et._2837320178,"б-р Содружества, д. 1",СЗ КомфортСтрой,,,6094500,101915,59.8,,,,,,2,2,10,предчистовая,,,,,,ЖК «Джаз»,ООО СЗ «КомфортСтрой»,ДДУ по ФЗ 214,1 кв. 2025 года,монолитный,,,,
1573,https://www.avito.ru/voronezh/kvartiry/2-k._kvartira_598m_210et._2837089127,"б-р Содружества, д. 1",СЗ КомфортСтрой,,,6094500,101915,59.8,,,,,,2,2,10,предчистовая,,,,,,ЖК «Джаз»,ООО СЗ «КомфортСтрой»,ДДУ по ФЗ 214,1 кв. 2025 года,монолитный,,,,
1574,https://www.avito.ru/voronezh/kvartiry/2-k._kvartira_598m_1010et._2836843704,"б-р Содружества, д. 1",СЗ КомфортСтрой,,,6004875,100416,59.8,,,,,,2,10,10,предчистовая,,,,,,ЖК «Джаз»,ООО СЗ «КомфортСтрой»,ДДУ по ФЗ 214,1 кв. 2025 года,монолитный,,,,
1575,https://www.avito.ru/voronezh/kvartiry/2-k._kvartira_598m_810et._2837744784,"б-р Содружества, д. 1",СЗ КомфортСтрой,,,6064625,101415,59.8,,,,,,2,8,10,предчистовая,,,,,,ЖК «Джаз»,ООО СЗ «КомфортСтрой»,ДДУ по ФЗ 214,1 кв. 2025 года,монолитный,,,,
1576,https://www.avito.ru/voronezh/kvartiry/2-k._kvartira_598m_610et._2837078787,"б-р Содружества, д. 1",СЗ КомфортСтрой,,,6064625,101415,59.8,,,,,,2,6,10,предчистовая,,,,,,ЖК «Джаз»,ООО СЗ «КомфортСтрой»,ДДУ по ФЗ 214,1 кв. 2025 года,монолитный,,,,
1577,https://www.avito.ru/voronezh/kvartiry/2-k._kvartira_598m_710et._2836810879,"б-р Содружества, д. 1",СЗ КомфортСтрой,,,6064625,101415,59.8,,,,,,2,7,10,предчистовая,,,,,,ЖК «Джаз»,ООО СЗ «КомфортСтрой»,ДДУ по ФЗ 214,1 кв. 2025 года,монолитный,,,,
1578,https://www.avito.ru/voronezh/kvartiry/2-k._kvartira_598m_510et._2837292609,"б-р Содружества, д. 1",СЗ КомфортСтрой,,,6064625,101415,59.8,,,,,,2,5,10,предчистовая,,,,,,ЖК «Джаз»,ООО СЗ «КомфортСтрой»,ДДУ по ФЗ 214,1 кв. 2025 года,монолитный,,,,
1579,https://www.avito.ru/voronezh/kvartiry/2-k._kvartira_598m_910et._2837253085,"б-р Содружества, д. 1",СЗ КомфортСтрой,,,6064625,101415,59.8,,,,,,2,9,10,предчистовая,,,,,,ЖК «Джаз»,ООО СЗ «КомфортСтрой»,ДДУ по ФЗ 214,1 кв. 2025 года,монолитный,,,,
1580,https://www.avito.ru/voronezh/kvartiry/2-k._kvartira_598m_610et._2836854541,"б-р Содружества, д. 1",СЗ КомфортСтрой,,,6064625,101415,59.8,,,,,,2,6,10,предчистовая,,,,,,ЖК «Джаз»,ООО СЗ «КомфортСтрой»,ДДУ по ФЗ 214,1 кв. 2025 года,монолитный,,,,
1581,https://www.avito.ru/voronezh/kvartiry/2-k._kvartira_598m_910et._2837725385,"б-р Содружества, д. 1",СЗ КомфортСтрой,,,6064625,101415,59.8,,,,,,2,9,10,предчистовая,,,,,,ЖК «Джаз»,ООО СЗ «КомфортСтрой»,ДДУ по ФЗ 214,1 кв. 2025 года,монолитный,,,,
1582,https://www.avito.ru/voronezh/kvartiry/2-k._kvartira_598m_810et._2836977543,"б-р Содружества, д. 1",СЗ КомфортСтрой,,,6064625,101415,59.8,,,,,,2,8,10,предчистовая,,,,,,ЖК «Джаз»,ООО СЗ «КомфортСтрой»,ДДУ по ФЗ 214,1 кв. 2025 года,монолитный,,,,
1583,https://www.avito.ru/voronezh/kvartiry/2-k._kvartira_598m_510et._2837553476,"б-р Содружества, д. 1",СЗ КомфортСтрой,,,6064625,101415,59.8,,,,,,2,5,10,предчистовая,,,,,,ЖК «Джаз»,ООО СЗ «КомфортСтрой»,ДДУ по ФЗ 214,1 кв. 2025 года,монолитный,,,,
1584,https://www.avito.ru/voronezh/kvartiry/2-k._kvartira_598m_310et._2836840414,"б-р Содружества, д. 1",СЗ КомфортСтрой,,,6094500,101915,59.8,,,,,,2,3,10,предчистовая,,,,,,ЖК «Джаз»,ООО СЗ «КомфортСтрой»,ДДУ по ФЗ 214,1 кв. 2025 года,монолитный,,,,
1585,https://www.avito.ru/voronezh/kvartiry/2-k._kvartira_598m_310et._2837105569,"б-р Содружества, д. 1",СЗ КомфортСтрой,,,6094500,101915,59.8,,,,,,2,3,10,предчистовая,,,,,,ЖК «Джаз»,ООО СЗ «КомфортСтрой»,ДДУ по ФЗ 214,1 кв. 2025 года,монолитный,,,,
1586,https://www.avito.ru/voronezh/kvartiry/2-k._kvartira_598m_410et._2836906087,"б-р Содружества, д. 1",СЗ КомфортСтрой,,,6094500,101915,59.8,,,,,,2,4,10,предчистовая,,,,,,ЖК «Джаз»,ООО СЗ «КомфортСтрой»,ДДУ по ФЗ 214,1 кв. 2025 года,монолитный,,,,
1587,https://www.avito.ru/voronezh/kvartiry/2-k._kvartira_598m_710et._2837235799,"б-р Содружества, д. 1",СЗ КомфортСтрой,,,6064625,101415,59.8,,,,,,2,7,10,предчистовая,,,,,,ЖК «Джаз»,ООО СЗ «КомфортСтрой»,ДДУ по ФЗ 214,1 кв. 2025 года,монолитный,,,,
1588,https://www.avito.ru/voronezh/kvartiry/2-k._kvartira_598m_1010et._2837539987,"б-р Содружества, д. 1",СЗ КомфортСтрой,,,6004875,100416,59.8,,,,,,2,10,10,предчистовая,,,,,,ЖК «Джаз»,ООО СЗ «КомфортСтрой»,ДДУ по ФЗ 214,1 кв. 2025 года,монолитный,,,,
1589,https://www.avito.ru/voronezh/kvartiry/2-k._kvartira_649m_1313et._2837739687,"б-р Содружества, д. 1",СЗ КомфортСтрой,,,6749600,104000,64.9,,,,,,2,13,13,предчистовая,,,,,,ЖК «Джаз»,ООО СЗ «КомфортСтрой»,ДДУ по ФЗ 214,1 кв. 2025 года,монолитный,,,,
1590,https://www.avito.ru/voronezh/kvartiry/2-k._kvartira_649m_1213et._2837356184,"б-р Содружества, д. 1",СЗ КомфортСтрой,,,6717150,103500,64.9,,,,,,2,12,13,предчистовая,,,,,,ЖК «Джаз»,ООО СЗ «КомфортСтрой»,ДДУ по ФЗ 214,1 кв. 2025 года,монолитный,,,,
1591,https://www.avito.ru/voronezh/kvartiry/2-k._kvartira_643m_59et._2837031011,"б-р Содружества, д. 1",СЗ КомфортСтрой,,,6655050,103500,64.3,,,,,,2,5,9,предчистовая,,,,,,ЖК «Джаз»,ООО СЗ «КомфортСтрой»,ДДУ по ФЗ 214,1 кв. 2025 года,монолитный,,,,
1592,https://www.avito.ru/voronezh/kvartiry/2-k._kvartira_646m_610et._2837452707,"б-р Содружества, д. 1",СЗ КомфортСтрой,,,6686100,103500,64.6,,,,,,2,6,10,предчистовая,,,,,,ЖК «Джаз»,ООО СЗ «КомфортСтрой»,ДДУ по ФЗ 214,1 кв. 2025 года,монолитный,,,,
1593,https://www.avito.ru/voronezh/kvartiry/2-k._kvartira_649m_513et._2837082779,"б-р Содружества, д. 1",СЗ КомфортСтрой,,,6653800,102524,64.9,,,,,,2,5,13,предчистовая,,,,,,ЖК «Джаз»,ООО СЗ «КомфортСтрой»,ДДУ по ФЗ 214,1 кв. 2025 года,монолитный,,,,
1594,https://www.avito.ru/voronezh/kvartiry/2-k._kvartira_646m_810et._2837626792,"б-р Содружества, д. 1",СЗ КомфортСтрой,,,6686100,103500,64.6,,,,,,2,8,10,предчистовая,,,,,,ЖК «Джаз»,ООО СЗ «КомфортСтрой»,ДДУ по ФЗ 214,1 кв. 2025 года,монолитный,,,,
1595,https://www.avito.ru/voronezh/kvartiry/2-k._kvartira_646m_210et._2837098979,"б-р Содружества, д. 1",СЗ КомфортСтрой,,,6653800,103000,64.6,,,,,,2,2,10,предчистовая,,,,,,ЖК «Джаз»,ООО СЗ «КомфортСтрой»,ДДУ по ФЗ 214,1 кв. 2025 года,монолитный,,,,
1596,https://www.avito.ru/voronezh/kvartiry/2-k._kvartira_646m_410et._2837591436,"б-р Содружества, д. 1",СЗ КомфортСтрой,,,6653800,103000,64.6,,,,,,2,4,10,предчистовая,,,,,,ЖК «Джаз»,ООО СЗ «КомфортСтрой»,ДДУ по ФЗ 214,1 кв. 2025 года,монолитный,,,,
1597,https://www.avito.ru/voronezh/kvartiry/2-k._kvartira_643m_79et._2837402016,"б-р Содружества, д. 1",СЗ КомфортСтрой,,,6655050,103500,64.3,,,,,,2,7,9,предчистовая,,,,,,ЖК «Джаз»,ООО СЗ «КомфортСтрой»,ДДУ по ФЗ 214,1 кв. 2025 года,монолитный,,,,
1598,https://www.avito.ru/voronezh/kvartiry/2-k._kvartira_649m_613et._2836787226,"б-р Содружества, д. 1",СЗ КомфортСтрой,,,6653800,102524,64.9,,,,,,2,6,13,предчистовая,,,,,,ЖК «Джаз»,ООО СЗ «КомфортСтрой»,ДДУ по ФЗ 214,1 кв. 2025 года,монолитный,,,,
1599,https://www.avito.ru/voronezh/kvartiry/2-k._kvartira_649m_413et._2837136213,"б-р Содружества, д. 1",СЗ КомфортСтрой,,,6556900,101031,64.9,,,,,,2,4,13,предчистовая,,,,,,ЖК «Джаз»,ООО СЗ «КомфортСтрой»,ДДУ по ФЗ 214,1 кв. 2025 года,монолитный,,,,
1600,https://www.avito.ru/voronezh/kvartiry/2-k._kvartira_649m_913et._2837444400,"б-р Содружества, д. 1",СЗ КомфортСтрой,,,6653800,102524,64.9,,,,,,2,9,13,предчистовая,,,,,,ЖК «Джаз»,ООО СЗ «КомфортСтрой»,ДДУ по ФЗ 214,1 кв. 2025 года,монолитный,,,,
1601,https://www.avito.ru/voronezh/kvartiry/2-k._kvartira_647m_39et._2837291913,"б-р Содружества, д. 1",СЗ КомфортСтрой,,,6664100,103000,64.7,,,,,,2,3,9,предчистовая,,,,,,ЖК «Джаз»,ООО СЗ «КомфортСтрой»,ДДУ по ФЗ 214,1 кв. 2025 года,монолитный,,,,
1602,https://www.avito.ru/voronezh/kvartiry/2-k._kvartira_649m_1113et._2837121103,"б-р Содружества, д. 1",СЗ КомфортСтрой,,,6686100,103022,64.9,,,,,,2,11,13,предчистовая,,,,,,ЖК «Джаз»,ООО СЗ «КомфортСтрой»,ДДУ по ФЗ 214,1 кв. 2025 года,монолитный,,,,
1603,https://www.avito.ru/voronezh/kvartiry/2-k._kvartira_649m_213et._2836938460,"б-р Содружества, д. 1",СЗ КомфортСтрой,,,6556900,101031,64.9,,,,,,2,2,13,предчистовая,,,,,,ЖК «Джаз»,ООО СЗ «КомфортСтрой»,ДДУ по ФЗ 214,1 кв. 2025 года,монолитный,,,,
1604,https://www.avito.ru/voronezh/kvartiry/2-k._kvartira_649m_813et._2837476524,"б-р Содружества, д. 1",СЗ КомфортСтрой,,,6653800,102524,64.9,,,,,,2,8,13,предчистовая,,,,,,ЖК «Джаз»,ООО СЗ «КомфортСтрой»,ДДУ по ФЗ 214,1 кв. 2025 года,монолитный,,,,
1605,https://www.avito.ru/voronezh/kvartiry/2-k._kvartira_649m_313et._2837393734,"б-р Содружества, д. 1",СЗ КомфортСтрой,,,6556900,101031,64.9,,,,,,2,3,13,предчистовая,,,,,,ЖК «Джаз»,ООО СЗ «КомфортСтрой»,ДДУ по ФЗ 214,1 кв. 2025 года,монолитный,,,,
1606,https://www.avito.ru/voronezh/kvartiry/2-k._kvartira_649m_713et._2837011356,"б-р Содружества, д. 1",СЗ КомфортСтрой,,,6653800,102524,64.9,,,,,,2,7,13,предчистовая,,,,,,ЖК «Джаз»,ООО СЗ «КомфортСтрой»,ДДУ по ФЗ 214,1 кв. 2025 года,монолитный,,,,
1607,https://www.avito.ru/voronezh/kvartiry/2-k._kvartira_643m_39et._2837680281,"б-р Содружества, д. 1",СЗ КомфортСтрой,,,6622900,103000,64.3,,,,,,2,3,9,предчистовая,,,,,,ЖК «Джаз»,ООО СЗ «КомфортСтрой»,ДДУ по ФЗ 214,1 кв. 2025 года,монолитный,,,,
1608,https://www.avito.ru/voronezh/kvartiry/2-k._kvartira_649m_1013et._2837706144,"б-р Содружества, д. 1",СЗ КомфортСтрой,,,6686100,103022,64.9,,,,,,2,10,13,предчистовая,,,,,,ЖК «Джаз»,ООО СЗ «КомфортСтрой»,ДДУ по ФЗ 214,1 кв. 2025 года,монолитный,,,,
